facebookUrl,price,location,text,brand,model,year,engine,fuel,km,boite,condition,transaction,price_clean
https://www.facebook.com/marketplace/algiers/search?query=voiture,170.0,البليدة,2006 Kia Picanto 2006 la toute,Kia,Picanto,2006.0,,essence,,manual,,sell,1700000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,620000.0,الجزائر,Voiture,,,,,,,,,sell,6200000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,115.0,الجزائر,Voiture Chevrolet aveo tél [hidden information],Chevrolet,Aveo,,,essence,,,,sell,1150000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,120.0,البليدة,Punto 2009 clasic fiha les retouche blida,Fiat,Punto,2009.0,,essence,,manual,repaired,sell,1200000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,33.0,الشراقة,Skoda KAROQ,Skoda,Karoq,,,,,,,sell,330000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,الجزائر,Fiat 500,Fiat,500,,,essence,,manual,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,110.0,الجزائر,[hidden information],,,,,,,,,,1100000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,المدية,"Grand i10 
Machia 145 km
00 sbigha 
Rakor sghir parchok avone",Hyundai,Grand i10,,,essence,145.0,manual,small scratches,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,420.0,الجزائر,Vondr véhicule neuf ebiza,Seat,Ibiza,,,essence,,manual,new,sell,4200000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,214.0,الجزائر,1.2 16v essence,,,,1.2,essence,,,,sell,2140000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,120.0,تيبازة,2012 Byd Byd f0,BYD,F0,2012.0,1.0,essence,,manual,,sell,1200000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,1.0,الجزائر,Skoda kamiq,Skoda,Kamiq,,,,,,,sell,10000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,180.0,بوفاريك,Safrane 2.2 dt 2001 0774894881,Renault,Safrane,2001.0,2.2,diesel,,,,sell,1800000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,1.0,الجزائر,IBIZA,Seat,Ibiza,,,essence,,manual,,sell,10000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,بودواو,سيارة تاع الدار,,,,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,65.0,الجزائر,"Geely gx3pro ✅9000klm✅  manuelle 
[hidden information]",Geely,GX3 Pro,,,essence,9000.0,manual,,sell,650000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,1400.0,الجزائر,Par a Soleil paraplui,,,,,,,,,sell,14000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,1.0,الرويبة,"Fiat tipo boite automatique
/[hidden information]/",Fiat,Tipo,,,essence,,automatic,,sell,10000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,123.0,درارية,Dacia Logan [hidden information],Dacia,Logan,,,essence,,manual,,sell,1230000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,200.0,سحاولة,Passat B6 2007,Volkswagen,Passat B6,2007.0,,,,manual,,sell,2000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,محالمة,Mercedes classe c pack AMG,Mercedes,Classe C,,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,1.0,تيبازة,Ford fiesta 1.4 hdi 00 sbigha machya 152 alf réal la tout option,Ford,Fiesta,2000.0,1.4,diesel,152000.0,manual,,sell,10000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,295.0,الجزائر,"Volkswagen 2013
Accepte l'échange",Volkswagen,,2013.0,,,,,,sell,2950000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,160.0,البليدة,2014 Cetrwan C_Elysee,Citroen,C-Elysee,2014.0,,essence,,manual,,sell,1600000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,495.0,الشراقة,Fiat 500 x,Fiat,500X,,,essence,,,,sell,4950000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,البليدة,[hidden information],,,,,,,,,,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,12.0,الشراقة,location voiture,,,,,,,,,rent,120000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,1.0,الجزائر,"Creta hyundai 2017 GL 
1.6 crdi automatique 
226.000 klm 
0697/00/41/70",Hyundai,Creta,2017.0,1.6,diesel,226000.0,automatic,,sell,10000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,الجزائر,Fait Punto 2002 1.9 disel,Fiat,Punto,2002.0,1.9,diesel,,manual,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,1.0,سحاولة,A vendre,,,,,,,,,sell,10000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,الجزائر,207 1.6 HDI,Peugeot,207,,1.6,diesel,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,القليعة,Dacia logan,Dacia,Logan,,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,430.0,الجزائر,Bmw serie 1,BMW,Serie 1,,,,,,,sell,4300000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,1.0,الجزائر,Renault trafic,Renault,Trafic,,,,,,,sell,10000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,123.0,الجزائر,Mégane classique,Renault,Megane,,,,,,,sell,1230000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,123.0,الجزائر,Mercedes,Mercedes,,,,,,,,sell,1230000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,تيشي,"Peugeot 208 .. 1,2",Peugeot,208,,1.2,essence,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,220.0,بئر توتة,À VENDRE : Ford Fiesta 2012 – Très bon état,Ford,Fiesta,2012.0,,,,,very good,sell,2200000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,265.0,زرالدة,Kia Picanto Brazilia+(robot) 2015,Kia,Picanto,2015.0,,essence,,automatic,,sell,2650000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,الجزائر,Clio5 intense/ techno,Renault,Clio 5,,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,445.0,الجزائر,Fiat 500X Club  2023 Automatique 33000Km,Fiat,500X,2023.0,,essence,33000.0,automatic,,sell,4450000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,عين البنيان,[hidden information],,,,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,58.0,بوغني,1996 Pg 306 Hm,Peugeot,306,1996.0,,,,,,sell,580000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,خرايسية,Peugeot 208 / 2022,Peugeot,208,2022.0,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,الجزائر,Voiture déna 2017,,,2017.0,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,240.0,الجزائر,301 allure HDI [hidden information],Peugeot,301,,1.6,diesel,,,,sell,2400000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,الجزائر,Citroen c3 2023 essence,Citroen,C3,2023.0,,essence,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,178.0,البليدة,2011 Peugeot  206+ 1.4 Simple,Peugeot,206+,2011.0,1.4,essence,,manual,,sell,1780000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,680000.0,البليدة,Golf 8 Allemagne 2023,Volkswagen,Golf 8,2023.0,,,,,,sell,6800000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,123.0,العاشور,Voiture 2eme maine 00sbigha machia 160KM ☑️Lhadra téléphone : [hidden information]   (Alger) .,,,,,,160.0,,,sell,1230000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,الجزائر,Belle voiture,,,,,,,,,,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,البليدة,Fiat 500,,,,,,,,,,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,11111.0,تازمالت,207 très propre motour mahtout 1.6 HDi suspension jdida 2 pneus jdad toit panoramique 0 sbigha,,,,,,,,,,111110.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,رغاية,Seat ibiza 2016 1.6 MPI 90 CHV,,,,,,,,,,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,الجزائر,2012,,,,,,,,,,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,160.0,عين البنيان,Vectra gts voiture Mlabsa tt option 2=0dti 00masfrof kolach10/10 05499488265,,,,,,,,,,1600000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,95.0,الشراقة,95 negotiable,,,,,,,,,,950000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,زرالدة,"Clio 1,5 DCI 2015   0552107056",,,,,,,,,,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,1.0,أولاد فايت,Opel astra,,,,,,,,,,10000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,88.0,بئر توتة,Clio 1.9 d 2001,,,,,,,,,,880000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,الجزائر,Voiture mkia tt marche [hidden information],Kia,unknown,,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,4555555.0,الجزائر,Fiat Punto,Fiat,Punto,,,,,,,sell,45555550.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,1111.0,البويرة,206,Peugeot,206,,,,,,,sell,11110000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,5.0,الجزائر,Location de voiture,,,,,,,,,rent,50000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,123.0,خميس مليانة,Mini - Cooper,Mini,Cooper,,,,,,,sell,1230000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,11.0,الجزائر,C5 aircross 1.6 Essence turbo  180 cv 35000 KM  جديد. La classe,Citroen,C5 Aircross,,1.6,essence,35000.0,,new,sell,110000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,11.0,سحاولة,Laguna break [hidden information],Renault,Laguna Break,,,,,,,sell,110000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,225.0,الجزائر,x3pro livan 2025,Livan,X3 Pro,2025.0,,,,,,sell,2250000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,11.0,الرويبة,"Fiat tipo boite automatique
/[hidden information]/",Fiat,Tipo,,,,,automatic,,sell,110000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,255.0,الجزائر,"1,6 Hdi 100 alf",,,,1.6,diesel,,,,sell,2550000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,الجزائر,Mégane 2015 moteur mahtiut [hidden information],Renault,Megane,2015.0,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,240.0,الجزائر,Renault Twingo 3,Renault,Twingo 3,,,,,,,sell,2400000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,112.0,الكليتوس,Opel vectra 2.0 dti 100,Opel,Vectra,,2.0,diesel,,,,sell,1120000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,245.0,الجزائر,Fabia frech 2014,Skoda,Fabia,2014.0,,,,,good,sell,2450000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,15.0,الجزائر,Golf 5 2l 140 tdi bosch kit GTI,Volkswagen,Golf 5,,2.0,diesel,,,with GTI kit,sell,150000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,بوفاريك,1988 309 جنيوار 1.4 اقرا لتحت ....,Peugeot,309,1988.0,1.4,essence,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,البليدة,206 sedan classique /[hidden information]/,Peugeot,206 Sedan,,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,160.0,الجزائر,Jetta essence,Volkswagen,Jetta,,,essence,,,,sell,1600000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,1.0,الجزائر,Leon fr lin R+,SEAT,Leon,,,,,,,sell,10000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,الشفة,KIA PICANTO 2019,Kia,Picanto,2019.0,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,الجزائر,T cross 2025 00 km,Volkswagen,T-Cross,2025.0,,,0.0,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,95.0,تازمالت,Véhicule très bien entretenu,,,,,,,,very well maintained,sell,950000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,عين الدفلى,Mercedes-Benz(w205) C220 designo,Mercedes-Benz,C-Class w205,,2.2,diesel,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,123.0,تاغزوت,Renault clio 3 2012 1.5 dci 07//80//28//77//97,Renault,Clio 3,2012.0,1.5,diesel,,,,sell,1230000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,95.0,الجزائر,Volkswagen tcross,Volkswagen,T-Cross,,,,,,,sell,950000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,17.0,عين الدفلى,Peugeot 206 sedan,Peugeot,206 Sedan,,,,,,,sell,170000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,99.0,الجزائر,Andak voiture accidentée arsali prv,,,,,,,,crashed,sell,990000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,250.0,الجزائر,Vend BMW 5 e60 de 2004 en parfait état lire la description en bas 0770/78/46/81,BMW,5 Series e60,2004.0,,,,,perfect,sell,2500000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,235.0,الجزائر,Nissan Juke 1.6 essence,Nissan,Juke,,1.6,essence,,,,sell,2350000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,بني دوالة,"A vendre Renault Captur année 2022 1.0 tce 100 ch turbo avec GPL d'origine 
Te/[hidden information]",Renault,Captur,2022.0,1.0,essence,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,12.0,الشراقة,location voiture,,,,,,,,,rent,120000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,1.0,أولاد يعيش,Alfa romeo,Alfa Romeo,,,,,,,,sell,10000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,الجزائر,Ibiza 1.6tdi,Seat,Ibiza,,1.6,diesel,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,55.0,البويرة,106 Peugeot,Peugeot,106,,,,,,,sell,550000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,565.0,الجزائر,AUDI A3 2017 Sline 00 sbigha 2L 184ch Quattro 122.000km,Audi,A3,2017.0,2.0,,122000.0,,,sell,5650000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,أقبو,Golf 4,Volkswagen,Golf,,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,65.0,الجزائر,"Geely gx3pro ✅9000klm✅  manuelle 
[hidden information]",Geely,GX3 Pro,,,,9000.0,manual,,sell,650000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,5.0,مليانة,"Chevrolet optra moteur 1.6 essence ⛽️ GPL 
Loto chbb hadra fa téléphone [hidden information]",Chevrolet,Optra,,1.6,essence,,,,sell,50000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,200.0,سحاولة,Passat B6 2007,Volkswagen,Passat,2007.0,,,,,,sell,2000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,34.0,أولاد فايت,"Vends c3 essence
2022 safia 58000km
5 vitesses 

Tel [hidden information]",Citroën,C3,2022.0,,essence,58000.0,manual,clean,sell,340000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,4000.0,الجزائر,"Location de voiture 
[hidden information]",,,,,,,,,rent,40000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,البويرة,Léon 2009,Seat,León,2009.0,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,الجزائر,Citroën air crosse,Citroën,C4 Aircross,,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,4000.0,الجزائر,"Location de voiture 
[hidden information] / [hidden information]",,,,,,,,,rent,40000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,290.0,الجزائر,"Peugeot 301 noir 2013 toutes options;1.6 ESS boite automatique, première main et entretien à jour.",Peugeot,301,2013.0,1.6,essence,,automatic,excellent,sell,2900000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,50.0,أولاد موسى,Voiture,,,,,,,,,sell,500000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,ميلة,"Hyandai Grand i 10 2017 
[hidden information]",Hyundai,Grand i10,2017.0,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,القليعة,Dacia logan,Dacia,Logan,,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,90.0,الجزائر,فيها راكور فالال اريار وشوي فالكابو ماشية 224الف بالغاز,,,,,essence,224000.0,,,sell,900000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,11.0,الجزائر,206 فرنسية 2002 نقية بزاف موتور ماشاء الله 1.9 مانريبونديش عليميساج 0797،78.20،12 لي انتيريسي يعيط,Peugeot,206,2002.0,1.9,diesel,,,very clean,sell,110000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,11111.0,تيزي وزو,2000 Peugaut Nouveau Français,Peugeot,,2000.0,,,,,,sell,111110.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,295.0,الجزائر,"Volkswagen 2013
Accepte l'échange",Volkswagen,,2013.0,,,,,,sell,2950000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,الجزائر,Skoda fabia 2013 monti carlo,Skoda,Fabia,2013.0,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,255.0,البليدة,Ibiza 2014,Seat,Ibiza,2014.0,,,,,,sell,2550000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,190.0,بومرداس,107,Peugeot,107,,,,,,,sell,1900000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,135.0,الجزائر,2008 الهاتف فقط  Suzuki Alto الهاتف فقط,Suzuki,Alto,2008.0,,,,,,sell,1350000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,سيدي موسى,206,Peugeot,206,,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,1.0,بابا حسن,"Fait TIPO 1,4 ESS 2024,( 5500km جديد",Fiat,Tipo,2024.0,1.4,essence,5500.0,,new,sell,10000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,150.0,برج الكيفان,"Chevrolet avion 2010 moteur 1,5",Chevrolet,Aveo,2010.0,1.5,essence,,,,sell,1500000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,رغاية,Seat ibiza 2016 1.6 MPI 90 CHV,Seat,Ibiza,2016.0,1.6,essence,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,البليدة,Chery QQ 2014:,Chery,QQ,2014.0,,,,manual,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,140.0,الجزائر,2013 بيجو 301 Active,Peugeot,301,2013.0,,,,manual,,sell,1400000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,الجزائر,2012,,,2012.0,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,123.0,الجزائر,"Renault capture 2023, 1.5 DCI 115 CH.    Tel [hidden information]",Renault,Captur,2023.0,1.5,diesel,,,,sell,1230000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,68.0,الجزائر,Dyane,Citroën,Dyane,,,essence,,manual,,sell,680000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,1.0,تيبازة,Symbol dci 2018 marche 150 000km,Renault,Symbol,2018.0,1.5,diesel,150000.0,manual,,sell,10000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,الجزائر,Symbole 2017 ￼machya 133 alf 00 sbirgaa,Renault,Symbol,2017.0,,,133000.0,manual,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,الجزائر,Mokka elegance 2023,Opel,Mokka,2023.0,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,براقي,Mégane,Renault,Mégane,,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,165.0,عين الحجر,بيكانتو 2004 لاتوت,Kia,Picanto,2004.0,,essence,,manual,,sell,1650000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,1.0,الجزائر,Audi A[hidden information],Audi,,,,,,,,sell,10000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,1.0,الجزائر,Kia kx1 2025 00km carte grise safia livraison immédiate,Kia,KX1,2025.0,,,0.0,,new,sell,10000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,2.0,درارية,Location de voiture,,,,,,,,,rent,20000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,الجزائر,Volvo  [hidden information],Volvo,,,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,130.0,البليدة,2007 رونو ميغان 2 فاز 2 طونوبيل مشاء الله نقية تاع كسيب,Renault,Megane,2007.0,,,,manual,clean,sell,1300000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,214.0,الجزائر,1.2 16v essence,,,,1.2,essence,,,,sell,2140000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,1111111.0,العجيبة,Hyundai Eon,Hyundai,Eon,,,essence,,manual,,sell,11111110.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,تيارت,Ibiza 2023 1.0 MPl 95ch,Seat,Ibiza,2023.0,1.0,essence,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,325.0,الجزائر,"Tél: 05*50*40*63*64. Nissan Micra 2011, 00 peinture, 34.000 km",Nissan,Micra,2011.0,,,34000.0,manual,,sell,3250000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,122.0,الجزائر,Polo police,Volkswagen,Polo,,,,,,,sell,1220000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,إرجن,Chevrolet cruz [hidden information],Chevrolet,Cruze,,,,,,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,97.0,بابا حسن,Passat (magotan) 2025 carte grise  safia,Volkswagen,Passat,2025.0,,,,,,sell,970000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,410.0,الرويبة,"Fiat tipo boite automatique 
/[hidden information]/",Fiat,Tipo,,,,,automatic,,sell,4100000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,250.0,الجزائر,Vend BMW 5 e60 de 2004 en parfait état lire la description en bas 0770/78/46/81,BMW,5 Series,2004.0,,,,,perfect,sell,2500000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,70.0,الدار البيضاء,1999 توينڨو Twingo  Coupe,Renault,Twingo,1999.0,,essence,,manual,,sell,700000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,11111.0,الجزائر,Très belle voiture,,,,,,,,,sell,111110.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,دواودة,2014 Mazda Mazda 3,Mazda,3,2014.0,,,,manual,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,290.0,الجزائر,Picanto 2016 safety اقرأ لتحت,Kia,Picanto,2016.0,,essence,,manual,,sell,2900000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,0.0,البويرة,304,Peugeot,304,,,essence,,manual,,sell,0.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,130.0,الجزائر,Seat Leon 2008,,,,,,,,,,1300000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,250.0,العمرية,2017 FAIT  Tipo  [hidden information],Fiat,Tipo,2017.0,1.4,essence,,,,sell,2500000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,226.0,تيارت,Logan 2013,Dacia,Logan,2013.0,1.2,essence,,manual,,sell,2260000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,38.0,الجزائر,Audi Q5 2014 Sline,Audi,Q5,2014.0,2.0,diesel,,automatic,,sell,380000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,580.0,الجزائر,Oppel grendland 2024,Opel,Grandland,2024.0,1.2,essence,,automatic,,sell,5800000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,1.0,الجزائر,Automobile,Mercedes,A45 AMG,2015.0,2.0,essence,,automatic,,sell,10000000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,350.0,برج البحري,Mercedes AMG45 2015,Volkswagen,Tiguan,2017.0,1.4,essence,,automatic,,sell,3500000.0
https://www.facebook.com/marketplace/algiers/search?query=voiture,1.0,بومرداس,"Tiguan 2017 r line machi 150 alef num f les photo
05/50/10/89/73",Peugeot,207,2007.0,1.4,diesel,140000.0,manual,,sell,10000000.0
https://www.facebook.com/reel/9923597197759100/,,,"ماستر مكمل قرايتو
الله يبارك ما شاء الله
#master #renault #master2 #fromourhooddz",Peugeot,207,2012.0,1.6,diesel,329000.0,manual,,sell,
https://www.facebook.com/permalink.php?story_fbid=pfbid0dKUyQZvRJ7uuyuRvxyCXwAmS8X7YTb8QyZp5bhq7pX3RfuSVxLrS5aT48QTs7P9Dl&id=61573704008298,,,"✅160 مليون✅
207 للبيع
سنة 2007
محرك 1.4 HDI✅
محرك محطوط ماشي 140 ألف
فيها ضربة في لال اريار
و راكور في الباب 
ساومو 153 مليون
البيع 160 مليون✅
رقم الهاتف:
0672916659

عندك سيارة للبيع ابعث في الصفحة ننشرها ✅✅",Seat,Leon FR,2012.0,1.8,essence,290000.0,manual,,sell,
https://www.facebook.com/permalink.php?story_fbid=122138908664790133&id=61573704008298,,,"✅205 ملاين✅
207  2012 للبيع
ماشية 329 ألف
محرك 1.6 HDi 
محطوط باطيمة ميسخن ما ينقص كل شي مريڤل ربي يبارك
صبيغة فيه 2 زال افو و الكابو على برى
ساومو 195 مليون
البيع 205
رقم الهاتف:
07 75 48 16 84
سيارة  لاتوت 
ليكابتار رباطابل اليكتريك 
ديفيدي كاميرا شوفاج 
كليما كروات في 4 ابوطوون
 مغلفة ومكيتيا

عندك سيارة للبيع ابعث في الصفحة ننشرها ✅✅",Renault,Express,1990.0,,,,,,sell,
https://www.facebook.com/reel/2117841798627749/,,,خاصة جماعة لي تمشي بالفارهذا واش لازم✅,Chery,QQ,,,essence,240000.0,,,sell,
https://www.facebook.com/reel/1311682837142610/,,,كاينة,Dacia,Symbol,2016.0,1.2,essence,270000.0,manual,,sell,
https://www.facebook.com/permalink.php?story_fbid=pfbid0Vs7uSyHa3LpowRCim48FdFrpjAZCMWJt86BRJsRVGtZXZ5GVXV5hcbcA4cYe3Q7fl&id=61573704008298,,,"210 Millions
ليون FR 2012 للبيع
ماشية 290 ألف✅
محرك ربي يبارك ما يسخون ما ينقص✅
فيها صبيغة كابو و لال كحل مصبوغ 
لي بارشوك في زوج
و باب تاع شيفور

ساومو 202

طالب 210✅
رقم الهاتف:
05 53 77 35 95

عندك سيارة للبيع ابعث في الخاص ننشرها ✅✅✅",Mercedes,190D,1988.0,2.0,diesel,,manual,,sell,
